City,Date,Temperature
Opole,10-3-2017,10.78
Opole,10-4-2017,11.71
Opole,10-5-2017,11.47
Opole,10-6-2017,9.89
Opole,10-7-2017,10.28
Opole,10-8-2017,9.12
Opole,10-9-2017,8.11
Opole,10-10-2017,9.6
Opole,10-11-2017,13.11
Opole,10-12-2017,13.29
Opole,10-13-2017,12.41
Opole,10-14-2017,14.05
Opole,10-15-2017,15.23
Opole,10-16-2017,14.72
Opole,10-17-2017,14.63
Opole,10-18-2017,14.29
Opole,10-19-2017,10.7
Opole,10-20-2017,10.83
Opole,10-21-2017,10.17
Opole,10-22-2017,8.48
Opole,10-23-2017,8.5
Opole,10-24-2017,8.34
Opole,10-25-2017,10.57
Opole,10-26-2017,13.03
Opole,10-27-2017,9.89
Opole,10-28-2017,8.37
Opole,10-29-2017,6.94
Opole,10-30-2017,3.91
Opole,10-31-2017,4.6
Poznań,10-1-2017,12.59
Poznań,10-2-2017,12.69
Poznań,10-3-2017,12.7
Poznań,10-4-2017,11.48
Poznań,10-5-2017,10.34
Poznań,10-6-2017,9.34
Poznań,10-7-2017,9.88
Poznań,10-8-2017,9.18
Poznań,10-9-2017,8.77
Poznań,10-10-2017,9.83
Poznań,10-11-2017,13.83
Poznań,10-12-2017,13.6
Poznań,10-13-2017,11.5
Poznań,10-14-2017,14.48
Poznań,10-15-2017,15.08
Poznań,10-16-2017,15.02
Poznań,10-17-2017,14.82
Poznań,10-18-2017,12.33
Poznań,10-19-2017,11.46
Poznań,10-20-2017,12.85
Poznań,10-21-2017,11.66
Poznań,10-22-2017,9.3
Poznań,10-23-2017,9.51
Poznań,10-24-2017,9.22
Poznań,10-25-2017,12.5
Poznań,10-26-2017,11.83
Poznań,10-27-2017,9.87
Poznań,10-28-2017,8.66
Poznań,10-29-2017,7.08
Poznań,10-30-2017,4.22
Poznań,10-31-2017,5.11
Rzeszów,10-1-2017,7.93
Rzeszów,10-2-2017,9.1
Rzeszów,10-3-2017,11.72
Rzeszów,10-4-2017,11.97
Rzeszów,10-5-2017,11.65
Rzeszów,10-6-2017,9.47
Rzeszów,10-7-2017,9.03
Rzeszów,10-8-2017,8.15
Rzeszów,10-9-2017,6.7
Rzeszów,10-10-2017,8.76
Rzeszów,10-11-2017,11.53
Rzeszów,10-12-2017,13.87
Rzeszów,10-13-2017,10.55
Rzeszów,10-14-2017,11.82
Rzeszów,10-15-2017,15.68
Rzeszów,10-16-2017,15.25
Rzeszów,10-17-2017,14.86
Rzeszów,10-18-2017,15.37
Rzeszów,10-19-2017,13.52
Rzeszów,10-20-2017,11.36
Rzeszów,10-21-2017,10.95
Rzeszów,10-22-2017,9.56
Rzeszów,10-23-2017,7.83
Rzeszów,10-24-2017,4.35
Rzeszów,10-25-2017,7.66
Rzeszów,10-26-2017,11.62
Rzeszów,10-27-2017,9.16
Rzeszów,10-28-2017,7.05
Rzeszów,10-29-2017,5.98
Rzeszów,10-30-2017,3.42
Rzeszów,10-31-2017,2.18
Szczecin,10-1-2017,12.48
Szczecin,10-2-2017,13.0
Szczecin,10-3-2017,12.73
Szczecin,10-4-2017,11.53
Szczecin,10-5-2017,9.97
Szczecin,10-6-2017,9.84
Szczecin,10-7-2017,9.89
Szczecin,10-8-2017,9.71
Szczecin,10-9-2017,9.06
Szczecin,10-10-2017,9.95
Szczecin,10-11-2017,13.68
Szczecin,10-12-2017,13.37
Szczecin,10-13-2017,12.12
Szczecin,10-14-2017,15.24
Szczecin,10-15-2017,14.65
Szczecin,10-16-2017,15.3
Szczecin,10-17-2017,15.4
Szczecin,10-18-2017,11.33
Szczecin,10-19-2017,10.72
Szczecin,10-20-2017,12.72
Szczecin,10-21-2017,11.58
Szczecin,10-22-2017,11.01
Szczecin,10-23-2017,9.03
Szczecin,10-24-2017,9.52
Szczecin,10-25-2017,13.92
Szczecin,10-26-2017,11.29
Szczecin,10-27-2017,9.87
Szczecin,10-28-2017,9.86
Szczecin,10-29-2017,7.68
Szczecin,10-30-2017,5.74
Szczecin,10-31-2017,6.22
Warszawa,10-1-2017,8.97
Warszawa,10-2-2017,10.22
Warszawa,10-3-2017,11.03
Warszawa,10-4-2017,11.51
Warszawa,10-5-2017,9.28
Warszawa,10-6-2017,9.08
Warszawa,10-7-2017,9.49
Warszawa,10-8-2017,8.71
Warszawa,10-9-2017,8.38
Warszawa,10-10-2017,8.46
Warszawa,10-11-2017,13.01
Warszawa,10-12-2017,13.78
Warszawa,10-13-2017,10.79
Warszawa,10-14-2017,12.9
Warszawa,10-15-2017,14.53
Warszawa,10-16-2017,14.45
Warszawa,10-17-2017,14.45
Warszawa,10-18-2017,13.58
Warszawa,10-19-2017,12.63
Warszawa,10-20-2017,11.99
Warszawa,10-21-2017,11.5
Warszawa,10-22-2017,8.58
Warszawa,10-23-2017,7.46
Warszawa,10-24-2017,5.7
Warszawa,10-25-2017,7.4
Warszawa,10-26-2017,11.2
Warszawa,10-27-2017,9.28
Warszawa,10-28-2017,7.73
Warszawa,10-29-2017,6.14
Warszawa,10-30-2017,3.69
Warszawa,10-31-2017,3.26
Łódź,10-1-2017,9.39
Łódź,10-2-2017,11.29
Łódź,10-3-2017,10.86
Łódź,10-4-2017,11.19
Łódź,10-5-2017,9.52
Łódź,10-6-2017,8.5
Łódź,10-7-2017,9.42
Łódź,10-8-2017,8.07
Łódź,10-9-2017,7.52
Łódź,10-10-2017,9.18
Łódź,10-11-2017,12.63
Łódź,10-12-2017,13.0
Łódź,10-13-2017,10.42
Łódź,10-14-2017,12.31
Łódź,10-15-2017,13.82
Łódź,10-16-2017,12.71
Łódź,10-17-2017,12.99
Łódź,10-18-2017,12.63
Łódź,10-19-2017,11.11
Łódź,10-20-2017,11.4
Łódź,10-21-2017,10.37
Łódź,10-22-2017,8.39
Łódź,10-23-2017,7.66
Łódź,10-24-2017,7.3
Łódź,10-25-2017,8.56
Łódź,10-26-2017,10.98
Łódź,10-27-2017,9.37
Łódź,10-28-2017,7.48
Łódź,10-29-2017,6.04
Łódź,10-30-2017,3.08
Łódź,10-31-2017,2.89
Białystok,9-1-2017,16.85
Białystok,9-2-2017,15.15
Białystok,9-3-2017,13.49
Białystok,9-4-2017,13.6
Białystok,9-5-2017,14.38
Białystok,9-6-2017,11.96
Białystok,9-7-2017,11.15
Białystok,9-8-2017,12.71
Białystok,9-9-2017,15.13
Białystok,9-10-2017,17.27
Białystok,9-11-2017,18.84
Białystok,9-12-2017,15.72
Białystok,9-13-2017,15.04
Białystok,9-14-2017,15.06
Białystok,9-15-2017,11.11
Białystok,9-16-2017,12.27
Białystok,9-17-2017,13.1
Białystok,9-18-2017,11.61
Białystok,9-19-2017,11.52
Białystok,9-20-2017,11.61
Białystok,9-21-2017,11.68
Białystok,9-22-2017,13.99
Białystok,9-23-2017,14.61
Białystok,9-24-2017,14.16
Białystok,9-25-2017,13.9
Białystok,9-26-2017,14.04
Białystok,9-27-2017,10.68
Białystok,9-28-2017,8.7
Białystok,9-29-2017,6.1
Białystok,9-30-2017,7.42
Gdańsk,9-1-2017,15.73
Gdańsk,9-2-2017,14.49
Gdańsk,9-3-2017,15.56
Gdańsk,9-4-2017,16.1
Gdańsk,9-5-2017,16.93
Gdańsk,9-6-2017,13.61
Gdańsk,9-7-2017,12.39
Gdańsk,9-8-2017,14.5
Gdańsk,9-9-2017,16.27
Gdańsk,9-10-2017,15.11
Gdańsk,9-11-2017,15.78
Gdańsk,9-12-2017,16.01
Gdańsk,9-13-2017,13.22
Gdańsk,9-14-2017,13.72
Gdańsk,9-15-2017,13.22
Gdańsk,9-16-2017,13.58
Gdańsk,9-17-2017,14.16
Gdańsk,9-18-2017,12.83
Gdańsk,9-19-2017,13.1
Gdańsk,9-20-2017,12.41
Gdańsk,9-21-2017,13.78
Gdańsk,9-22-2017,14.42
Gdańsk,9-23-2017,15.71
Gdańsk,9-24-2017,15.48
Gdańsk,9-25-2017,15.06
Gdańsk,9-26-2017,15.58
Gdańsk,9-27-2017,14.86
Gdańsk,9-28-2017,13.18
Gdańsk,9-29-2017,11.03
Gdańsk,9-30-2017,10.87
Gorzów Wielkopolski,9-1-2017,14.48
Gorzów Wielkopolski,9-2-2017,14.52
Gorzów Wielkopolski,9-3-2017,13.62
Gorzów Wielkopolski,9-4-2017,15.02
Gorzów Wielkopolski,9-5-2017,15.59
Gorzów Wielkopolski,9-6-2017,15.77
Gorzów Wielkopolski,9-7-2017,13.48
Gorzów Wielkopolski,9-8-2017,13.53
Gorzów Wielkopolski,9-9-2017,16.34
Gorzów Wielkopolski,9-10-2017,14.71
Gorzów Wielkopolski,9-11-2017,16.08
Gorzów Wielkopolski,9-12-2017,13.98
Gorzów Wielkopolski,9-13-2017,13.1
Gorzów Wielkopolski,9-14-2017,12.13
Gorzów Wielkopolski,9-15-2017,12.81
Gorzów Wielkopolski,9-16-2017,11.69
Gorzów Wielkopolski,9-17-2017,12.1
Gorzów Wielkopolski,9-18-2017,10.99
Gorzów Wielkopolski,9-19-2017,11.53
Gorzów Wielkopolski,9-20-2017,11.7
Gorzów Wielkopolski,9-21-2017,12.6
Gorzów Wielkopolski,9-22-2017,12.84
Gorzów Wielkopolski,9-23-2017,12.31
Gorzów Wielkopolski,9-24-2017,14.95
Gorzów Wielkopolski,9-25-2017,13.21
Gorzów Wielkopolski,9-26-2017,13.19
Gorzów Wielkopolski,9-27-2017,14.32
Gorzów Wielkopolski,9-28-2017,12.8
Gorzów Wielkopolski,9-29-2017,11.66
Gorzów Wielkopolski,9-30-2017,12.11
Katowice,9-1-2017,17.95
Katowice,9-2-2017,12.89
Katowice,9-3-2017,12.6
Katowice,9-4-2017,13.72
Katowice,9-5-2017,12.62
Katowice,9-6-2017,16.13
Katowice,9-7-2017,13.69
Katowice,9-8-2017,14.42
Katowice,9-9-2017,17.53
Katowice,9-10-2017,17.54
Katowice,9-11-2017,18.6
Katowice,9-12-2017,13.26
Katowice,9-13-2017,15.3
Katowice,9-14-2017,18.39
Katowice,9-15-2017,12.22
Katowice,9-16-2017,12.35
Katowice,9-17-2017,11.81
Katowice,9-18-2017,11.32
Katowice,9-19-2017,10.29
Katowice,9-20-2017,10.7
Katowice,9-21-2017,10.71
Katowice,9-22-2017,10.63
Katowice,9-23-2017,11.14
Katowice,9-24-2017,12.74
Katowice,9-25-2017,13.71
Katowice,9-26-2017,12.94
Katowice,9-27-2017,12.93
Katowice,9-28-2017,11.72
Katowice,9-29-2017,10.85
Katowice,9-30-2017,10.99
Kielce,9-1-2017,19.83
Kielce,9-2-2017,13.1
Kielce,9-3-2017,12.64
Kielce,9-4-2017,13.71
Kielce,9-5-2017,12.57
Kielce,9-6-2017,15.46
Kielce,9-7-2017,13.66
Kielce,9-8-2017,14.1
Kielce,9-9-2017,16.9
Kielce,9-10-2017,18.78
Kielce,9-11-2017,20.56
Kielce,9-12-2017,14.07
Kielce,9-13-2017,14.94
Kielce,9-14-2017,17.96
Kielce,9-15-2017,11.72
Kielce,9-16-2017,11.36
Kielce,9-17-2017,12.34
Kielce,9-18-2017,11.39
Kielce,9-19-2017,10.19
Kielce,9-20-2017,10.94
Kielce,9-21-2017,10.66
Kielce,9-22-2017,11.7
Kielce,9-23-2017,13.56
Kielce,9-24-2017,12.58
Kielce,9-25-2017,12.28
Kielce,9-26-2017,14.72
Kielce,9-27-2017,13.14
Kielce,9-28-2017,11.3
Kielce,9-29-2017,9.77
Kielce,9-30-2017,9.77
Kraków,9-1-2017,19.12
Kraków,9-2-2017,13.4
Kraków,9-3-2017,12.93
Kraków,9-4-2017,13.62
Kraków,9-5-2017,12.76
Kraków,9-6-2017,15.98
Kraków,9-7-2017,14.1
Kraków,9-8-2017,14.47
Kraków,9-9-2017,16.79
Kraków,9-10-2017,18.93
Kraków,9-11-2017,20.87
Kraków,9-12-2017,13.7
Kraków,9-13-2017,15.6
Kraków,9-14-2017,19.44
Kraków,9-15-2017,12.62
Kraków,9-16-2017,12.73
Kraków,9-17-2017,12.69
Kraków,9-18-2017,11.74
Kraków,9-19-2017,10.16
Kraków,9-20-2017,11.13
Kraków,9-21-2017,10.85
Kraków,9-22-2017,10.97
Kraków,9-23-2017,11.1
Kraków,9-24-2017,13.1
Kraków,9-25-2017,13.4
Kraków,9-26-2017,11.35
Kraków,9-27-2017,12.08
Kraków,9-28-2017,10.66
Kraków,9-29-2017,9.36
Kraków,9-30-2017,9.04
Lublin,9-1-2017,20.75
Lublin,9-2-2017,14.1
Lublin,9-3-2017,12.69
Lublin,9-4-2017,13.06
Lublin,9-5-2017,12.73
Lublin,9-6-2017,13.41
Lublin,9-7-2017,13.38
Lublin,9-8-2017,14.54
Lublin,9-9-2017,17.1
Lublin,9-10-2017,20.27
Lublin,9-11-2017,20.74
Lublin,9-12-2017,15.07
Lublin,9-13-2017,14.99
Lublin,9-14-2017,17.94
Lublin,9-15-2017,12.06
Lublin,9-16-2017,11.7
Lublin,9-17-2017,12.83
Lublin,9-18-2017,12.36
Lublin,9-19-2017,11.42
Lublin,9-20-2017,11.7
Lublin,9-21-2017,11.59
Lublin,9-22-2017,12.29
Lublin,9-23-2017,14.55
Lublin,9-24-2017,12.41
Lublin,9-25-2017,13.3
Lublin,9-26-2017,14.64
Lublin,9-27-2017,11.58
Lublin,9-28-2017,9.89
Lublin,9-29-2017,8.73
Lublin,9-30-2017,8.55
Opole,9-1-2017,15.21
Opole,9-2-2017,13.1
Opole,9-3-2017,12.66
Opole,9-4-2017,14.62
Opole,9-5-2017,14.73
Opole,9-6-2017,17.13
Opole,9-7-2017,14.55
Opole,9-8-2017,15.9
Opole,9-9-2017,19.87
Opole,9-10-2017,16.1
Opole,9-11-2017,16.86
Opole,9-12-2017,14.96
Opole,9-13-2017,15.69
Opole,9-14-2017,16.47
Opole,9-15-2017,13.52
Opole,9-16-2017,11.72
Opole,9-17-2017,11.68
Opole,9-18-2017,12.69
Opole,9-19-2017,11.29
Opole,9-20-2017,11.06
Opole,9-21-2017,11.16
Opole,9-22-2017,11.51
Opole,9-23-2017,10.99
Opole,9-24-2017,13.62
Opole,9-25-2017,13.97
Opole,9-26-2017,13.48
Opole,9-27-2017,13.09
Opole,9-28-2017,12.48
Opole,9-29-2017,11.03
Opole,9-30-2017,11.49
Poznań,9-1-2017,14.01
Poznań,9-2-2017,13.76
Poznań,9-3-2017,13.37
Poznań,9-4-2017,14.5
Poznań,9-5-2017,15.25
Poznań,9-6-2017,16.61
Poznań,9-7-2017,13.76
Poznań,9-8-2017,14.29
Poznań,9-9-2017,17.51
Poznań,9-10-2017,15.23
Poznań,9-11-2017,16.0
Poznań,9-12-2017,14.73
Poznań,9-13-2017,14.06
Poznań,9-14-2017,13.23
Poznań,9-15-2017,13.16
Poznań,9-16-2017,12.51
Poznań,9-17-2017,12.5
Poznań,9-18-2017,12.37
Poznań,9-19-2017,11.84
Poznań,9-20-2017,11.56
Poznań,9-21-2017,11.77
Poznań,9-22-2017,12.05
Poznań,9-23-2017,13.35
Poznań,9-24-2017,14.49
Poznań,9-25-2017,13.84
Poznań,9-26-2017,13.04
Poznań,9-27-2017,15.22
Poznań,9-28-2017,13.34
Poznań,9-29-2017,11.24
Poznań,9-30-2017,12.36
Rzeszów,9-1-2017,20.39
Rzeszów,9-2-2017,14.61
Rzeszów,9-3-2017,13.12
Rzeszów,9-4-2017,13.78
Rzeszów,9-5-2017,12.57
Rzeszów,9-6-2017,15.46
Rzeszów,9-7-2017,14.88
Rzeszów,9-8-2017,15.9
Rzeszów,9-9-2017,18.27
Rzeszów,9-10-2017,20.85
Rzeszów,9-11-2017,21.57
Rzeszów,9-12-2017,15.21
Rzeszów,9-13-2017,15.97
Rzeszów,9-14-2017,18.66
Rzeszów,9-15-2017,13.4
Rzeszów,9-16-2017,12.44
Rzeszów,9-17-2017,13.92
Rzeszów,9-18-2017,13.21
Rzeszów,9-19-2017,10.87
Rzeszów,9-20-2017,12.2
Rzeszów,9-21-2017,11.76
Rzeszów,9-22-2017,12.64
Rzeszów,9-23-2017,12.87
Rzeszów,9-24-2017,12.92
Rzeszów,9-25-2017,12.65
Rzeszów,9-26-2017,14.22
Rzeszów,9-27-2017,11.89
Rzeszów,9-28-2017,10.02
Rzeszów,9-29-2017,9.3
Rzeszów,9-30-2017,8.66
Szczecin,9-1-2017,15.12
Szczecin,9-2-2017,14.85
Szczecin,9-3-2017,13.64
Szczecin,9-4-2017,15.12
Szczecin,9-5-2017,15.7
Szczecin,9-6-2017,16.09
Szczecin,9-7-2017,13.68
Szczecin,9-8-2017,13.87
Szczecin,9-9-2017,15.87
Szczecin,9-10-2017,15.41
Szczecin,9-11-2017,15.86
Szczecin,9-12-2017,13.65
Szczecin,9-13-2017,12.61
Szczecin,9-14-2017,12.18
Szczecin,9-15-2017,13.18
Szczecin,9-16-2017,11.8
Szczecin,9-17-2017,10.71
Szczecin,9-18-2017,11.03
Szczecin,9-19-2017,11.64
Szczecin,9-20-2017,12.34
Szczecin,9-21-2017,12.28
Szczecin,9-22-2017,11.85
Szczecin,9-23-2017,13.16
Szczecin,9-24-2017,14.88
Szczecin,9-25-2017,13.19
Szczecin,9-26-2017,13.72
Szczecin,9-27-2017,14.43
Szczecin,9-28-2017,13.4
Szczecin,9-29-2017,12.36
Szczecin,9-30-2017,12.32
Warszawa,9-1-2017,17.39
Warszawa,9-2-2017,13.49
Warszawa,9-3-2017,13.26
Warszawa,9-4-2017,13.29
Warszawa,9-5-2017,15.05
Warszawa,9-6-2017,14.83
Warszawa,9-7-2017,13.3
Warszawa,9-8-2017,14.88
Warszawa,9-9-2017,17.64
Warszawa,9-10-2017,18.67
Warszawa,9-11-2017,18.46
Warszawa,9-12-2017,14.79
Warszawa,9-13-2017,15.79
Warszawa,9-14-2017,15.66
Warszawa,9-15-2017,12.15
Warszawa,9-16-2017,13.05
Warszawa,9-17-2017,13.12
Warszawa,9-18-2017,12.03
Warszawa,9-19-2017,12.39
Warszawa,9-20-2017,11.86
Warszawa,9-21-2017,11.46
Warszawa,9-22-2017,13.31
Warszawa,9-23-2017,14.74
Warszawa,9-24-2017,14.25
Warszawa,9-25-2017,13.39
Warszawa,9-26-2017,14.89
Warszawa,9-27-2017,13.24
Warszawa,9-28-2017,11.87
Warszawa,9-29-2017,10.42
Warszawa,9-30-2017,10.1
Łódź,9-1-2017,16.08
Łódź,9-2-2017,12.16
Łódź,9-3-2017,12.09
Łódź,9-4-2017,13.77
Łódź,9-5-2017,13.88
Łódź,9-6-2017,15.94
Łódź,9-7-2017,13.45
Łódź,9-8-2017,14.68
Łódź,9-9-2017,17.89
Łódź,9-10-2017,16.74
Łódź,9-11-2017,17.67
Łódź,9-12-2017,14.73
Łódź,9-13-2017,14.85
Łódź,9-14-2017,14.95
Łódź,9-15-2017,11.92
Łódź,9-16-2017,12.26
Łódź,9-17-2017,11.97
Łódź,9-18-2017,11.56
Łódź,9-19-2017,11.55
Łódź,9-20-2017,11.69
Łódź,9-21-2017,10.96
Łódź,9-22-2017,11.69
Łódź,9-23-2017,13.39
Łódź,9-24-2017,13.37
Łódź,9-25-2017,13.24
Łódź,9-26-2017,14.37
Łódź,9-27-2017,13.78
Łódź,9-28-2017,12.1
Łódź,9-29-2017,9.2
Łódź,9-30-2017,10.7
Białystok,8-1-2017,24.32
Białystok,8-2-2017,23.87
Białystok,8-3-2017,20.8
Białystok,8-4-2017,21.23
Białystok,8-5-2017,19.45
Białystok,8-6-2017,17.22
Białystok,8-7-2017,14.92
Białystok,8-8-2017,16.9
Białystok,8-9-2017,19.88
Białystok,8-10-2017,21.76
Białystok,8-11-2017,23.56
Białystok,8-12-2017,22.92
Białystok,8-13-2017,15.5
Białystok,8-14-2017,15.47
Białystok,8-15-2017,16.83
Białystok,8-16-2017,17.44
Białystok,8-17-2017,17.81
Białystok,8-18-2017,20.38
Białystok,8-19-2017,21.09
Białystok,8-20-2017,14.69
Białystok,8-21-2017,14.34
Białystok,8-22-2017,13.16
Białystok,8-23-2017,13.32
Białystok,8-24-2017,13.78
Białystok,8-25-2017,15.6
Białystok,8-26-2017,15.18
Białystok,8-27-2017,15.61
Białystok,8-28-2017,14.86
Białystok,8-29-2017,12.74
Białystok,8-30-2017,14.5
Białystok,8-31-2017,17.36
Gdańsk,8-1-2017,22.33
Gdańsk,8-2-2017,20.49
Gdańsk,8-3-2017,19.7
Gdańsk,8-4-2017,19.97
Gdańsk,8-5-2017,19.7
Gdańsk,8-6-2017,17.24
Gdańsk,8-7-2017,16.39
Gdańsk,8-8-2017,19.1
Gdańsk,8-9-2017,20.84
Gdańsk,8-10-2017,19.2
Gdańsk,8-11-2017,20.25
Gdańsk,8-12-2017,18.58
Gdańsk,8-13-2017,16.42
Gdańsk,8-14-2017,15.46
Gdańsk,8-15-2017,17.71
Gdańsk,8-16-2017,18.67
Gdańsk,8-17-2017,18.1
Gdańsk,8-18-2017,20.21
Gdańsk,8-19-2017,18.73
Gdańsk,8-20-2017,16.04
Gdańsk,8-21-2017,14.63
Gdańsk,8-22-2017,15.19
Gdańsk,8-23-2017,16.1
Gdańsk,8-24-2017,16.11
Gdańsk,8-25-2017,17.48
Gdańsk,8-26-2017,16.81
Gdańsk,8-27-2017,15.92
Gdańsk,8-28-2017,15.95
Gdańsk,8-29-2017,15.54
Gdańsk,8-30-2017,18.24
Gdańsk,8-31-2017,20.34
Gorzów Wielkopolski,8-1-2017,24.41
Gorzów Wielkopolski,8-2-2017,22.52
Gorzów Wielkopolski,8-3-2017,22.2
Gorzów Wielkopolski,8-4-2017,20.68
Gorzów Wielkopolski,8-5-2017,18.69
Gorzów Wielkopolski,8-6-2017,17.67
Gorzów Wielkopolski,8-7-2017,17.96
Gorzów Wielkopolski,8-8-2017,19.84
Gorzów Wielkopolski,8-9-2017,21.61
Gorzów Wielkopolski,8-10-2017,20.46
Gorzów Wielkopolski,8-11-2017,19.7
Gorzów Wielkopolski,8-12-2017,15.41
Gorzów Wielkopolski,8-13-2017,17.91
Gorzów Wielkopolski,8-14-2017,17.81
Gorzów Wielkopolski,8-15-2017,19.8
Gorzów Wielkopolski,8-16-2017,18.68
Gorzów Wielkopolski,8-17-2017,18.93
Gorzów Wielkopolski,8-18-2017,21.54
Gorzów Wielkopolski,8-19-2017,17.44
Gorzów Wielkopolski,8-20-2017,15.38
Gorzów Wielkopolski,8-21-2017,14.58
Gorzów Wielkopolski,8-22-2017,14.36
Gorzów Wielkopolski,8-23-2017,15.61
Gorzów Wielkopolski,8-24-2017,17.28
Gorzów Wielkopolski,8-25-2017,18.4
Gorzów Wielkopolski,8-26-2017,18.3
Gorzów Wielkopolski,8-27-2017,18.6
Gorzów Wielkopolski,8-28-2017,16.95
Gorzów Wielkopolski,8-29-2017,18.71
Gorzów Wielkopolski,8-30-2017,21.36
Gorzów Wielkopolski,8-31-2017,20.98
Katowice,8-1-2017,27.12
Katowice,8-2-2017,24.29
Katowice,8-3-2017,24.7
Katowice,8-4-2017,23.51
Katowice,8-5-2017,23.97
Katowice,8-6-2017,20.21
Katowice,8-7-2017,17.57
Katowice,8-8-2017,18.83
Katowice,8-9-2017,23.11
Katowice,8-10-2017,25.5
Katowice,8-11-2017,25.14
Katowice,8-12-2017,17.41
Katowice,8-13-2017,16.85
Katowice,8-14-2017,18.28
Katowice,8-15-2017,19.98
Katowice,8-16-2017,22.02
Katowice,8-17-2017,19.99
Katowice,8-18-2017,23.2
Katowice,8-19-2017,18.55
Katowice,8-20-2017,14.1
Katowice,8-21-2017,14.34
Katowice,8-22-2017,14.04
Katowice,8-23-2017,13.67
Katowice,8-24-2017,17.02
Katowice,8-25-2017,19.87
Katowice,8-26-2017,20.61
Katowice,8-27-2017,21.41
Katowice,8-28-2017,16.8
Katowice,8-29-2017,15.97
Katowice,8-30-2017,18.55
Katowice,8-31-2017,21.13
Kielce,8-1-2017,27.02
Kielce,8-2-2017,24.2
Kielce,8-3-2017,24.43
Kielce,8-4-2017,23.32
Kielce,8-5-2017,23.33
Kielce,8-6-2017,19.14
Kielce,8-7-2017,16.27
Kielce,8-8-2017,17.01
Kielce,8-9-2017,23.25
Kielce,8-10-2017,26.33
Kielce,8-11-2017,27.19
Kielce,8-12-2017,18.7
Kielce,8-13-2017,15.72
Kielce,8-14-2017,17.7
Kielce,8-15-2017,18.89
Kielce,8-16-2017,21.16
Kielce,8-17-2017,20.41
Kielce,8-18-2017,23.01
Kielce,8-19-2017,20.28
Kielce,8-20-2017,14.31
Kielce,8-21-2017,13.88
Kielce,8-22-2017,13.99
Kielce,8-23-2017,13.67
Kielce,8-24-2017,14.92
Kielce,8-25-2017,17.12
Kielce,8-26-2017,17.61
Kielce,8-27-2017,20.1
Kielce,8-28-2017,15.5
Kielce,8-29-2017,14.89
Kielce,8-30-2017,17.33
Kielce,8-31-2017,19.4
Kraków,8-1-2017,26.56
Kraków,8-2-2017,24.51
Kraków,8-3-2017,25.05
Kraków,8-4-2017,24.03
Kraków,8-5-2017,24.47
Kraków,8-6-2017,18.91
Kraków,8-7-2017,16.41
Kraków,8-8-2017,18.52
Kraków,8-9-2017,23.31
Kraków,8-10-2017,26.24
Kraków,8-11-2017,26.82
Kraków,8-12-2017,17.24
Kraków,8-13-2017,16.36
Kraków,8-14-2017,17.8
Kraków,8-15-2017,19.49
Kraków,8-16-2017,21.45
Kraków,8-17-2017,21.62
Kraków,8-18-2017,23.23
Kraków,8-19-2017,19.41
Kraków,8-20-2017,14.25
Kraków,8-21-2017,13.97
Kraków,8-22-2017,14.65
Kraków,8-23-2017,13.99
Kraków,8-24-2017,16.26
Kraków,8-25-2017,19.96
Kraków,8-26-2017,19.34
Kraków,8-27-2017,21.22
Kraków,8-28-2017,16.5
Kraków,8-29-2017,15.93
Kraków,8-30-2017,18.14
Kraków,8-31-2017,20.15
Lublin,8-1-2017,26.5
Lublin,8-2-2017,24.72
Lublin,8-3-2017,25.09
Lublin,8-4-2017,24.37
Lublin,8-5-2017,22.3
Lublin,8-6-2017,20.19
Lublin,8-7-2017,15.32
Lublin,8-8-2017,17.42
Lublin,8-9-2017,22.14
Lublin,8-10-2017,25.54
Lublin,8-11-2017,27.01
Lublin,8-12-2017,22.16
Lublin,8-13-2017,14.14
Lublin,8-14-2017,16.86
Lublin,8-15-2017,17.47
Lublin,8-16-2017,19.85
Lublin,8-17-2017,20.53
Lublin,8-18-2017,22.51
Lublin,8-19-2017,21.51
Lublin,8-20-2017,14.35
Lublin,8-21-2017,14.46
Lublin,8-22-2017,13.27
Lublin,8-23-2017,13.93
Lublin,8-24-2017,14.75
Lublin,8-25-2017,17.85
Lublin,8-26-2017,18.0
Lublin,8-27-2017,19.6
Lublin,8-28-2017,14.98
Lublin,8-29-2017,14.01
Lublin,8-30-2017,16.51
Lublin,8-31-2017,18.77
Opole,8-1-2017,28.24
Opole,8-2-2017,24.56
Opole,8-3-2017,24.38
Opole,8-4-2017,23.64
Opole,8-5-2017,23.5
Opole,8-6-2017,20.07
Opole,8-7-2017,18.62
Opole,8-8-2017,20.29
Opole,8-9-2017,23.78
Opole,8-10-2017,25.31
Opole,8-11-2017,23.33
Opole,8-12-2017,17.46
Opole,8-13-2017,18.25
Opole,8-14-2017,18.13
Opole,8-15-2017,19.59
Opole,8-16-2017,20.42
Opole,8-17-2017,20.5
Opole,8-18-2017,24.43
Opole,8-19-2017,19.23
Opole,8-20-2017,15.75
Opole,8-21-2017,15.24
Opole,8-22-2017,15.08
Opole,8-23-2017,14.98
Opole,8-24-2017,17.75
Opole,8-25-2017,20.55
Opole,8-26-2017,20.1
Opole,8-27-2017,20.73
Opole,8-28-2017,16.81
Opole,8-29-2017,16.59
Opole,8-30-2017,20.25
Opole,8-31-2017,24.55
Poznań,8-1-2017,25.47
Poznań,8-2-2017,22.11
Poznań,8-3-2017,23.76
Poznań,8-4-2017,22.38
